INFO 2024-05-22 11:30:54,656 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/zoneinfo/_common.py first seen with mtime 1715025272.537247
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/collections/abc.py first seen with mtime 1715025260.031851
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1716375400.1939702
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1716375400.233999
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/constants.py first seen with mtime 1716375400.1258497
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/translation.py first seen with mtime 1716375400.2741668
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1716375400.2747195
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/boundfield.py first seen with mtime 1716375400.3103752
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/models.py first seen with mtime 1716375399.9101014
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1716375400.2686605
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/signals.py first seen with mtime 1716375399.9104867
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1716375399.9910781
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/sre_parse.py first seen with mtime 1715025240.859062
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/uuid.py first seen with mtime 1715025241.095127
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1716375399.9550834
DEBUG 2024-05-22 11:35:46,674 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/getpass.py first seen with mtime 1715025240.278319
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/reprlib.py first seen with mtime 1715025240.699239
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/connection.py first seen with mtime 1716375400.3376822
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/version.py first seen with mtime 1716375400.3430395
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/locale.py first seen with mtime 1715025240.404179
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/quoprimime.py first seen with mtime 1715025262.246647
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/typing.py first seen with mtime 1715025241.079537
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/json/decoder.py first seen with mtime 1715025263.882519
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1716375400.2684433
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/heapq.py first seen with mtime 1715025240.323766
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/header.py first seen with mtime 1715025262.147157
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/filters/__init__.py first seen with mtime 1716375399.6101809
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/importlib/abc.py first seen with mtime 1715025255.580013
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/indexes.py first seen with mtime 1716375400.3036253
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/multipart.py first seen with mtime 1715025262.342811
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/base.py first seen with mtime 1716375400.3287473
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/pprint.py first seen with mtime 1715025240.602909
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/expressions.py first seen with mtime 1716375400.3034563
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_sysconfigdata__darwin_darwin.py first seen with mtime 1716198014.332853
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/_os.py first seen with mtime 1716375400.3366547
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_decimal.cpython-39-darwin.so first seen with mtime 1715025321.314513
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/wsgiref/handlers.py first seen with mtime 1715025265.917133
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/encodings/latin_1.py first seen with mtime 1715025261.376651
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/security/__init__.py first seen with mtime 1716375400.274891
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/iterators.py first seen with mtime 1715025262.202891
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/urls/conf.py first seen with mtime 1716375400.3356261
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/sqlite3/dbapi2.py first seen with mtime 1715025265.25802
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/errors.py first seen with mtime 1715025262.11534
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/contentmanager.py first seen with mtime 1715025262.095407
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/compatibility/__init__.py first seen with mtime 1716375400.2745242
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site.py first seen with mtime 1715025240.79452
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_uuid.cpython-39-darwin.so first seen with mtime 1715025321.630155
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/admin.py first seen with mtime 1716375399.9075177
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/dispatch/dispatcher.py first seen with mtime 1716375400.3099685
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/l10n.py first seen with mtime 1716375400.3329067
DEBUG 2024-05-22 11:35:46,675 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/apps.py first seen with mtime 1716375400.125719
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/apps/registry.py first seen with mtime 1716375399.679729
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/tokenize.py first seen with mtime 1715025241.026448
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_blake2.cpython-39-darwin.so first seen with mtime 1715025307.83144
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/workspace/sugang_gpt/clipbuddy/core/__init__.py first seen with mtime 1716375701.6114082
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/related.py first seen with mtime 1716375400.3066046
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/servers/basehttp.py first seen with mtime 1716375400.2887924
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/zoneinfo/_tzpath.py first seen with mtime 1715025272.54689
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/dis.py first seen with mtime 1715025240.180818
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_datetime.cpython-39-darwin.so first seen with mtime 1715025315.437585
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/defaults.py first seen with mtime 1716375400.3447952
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/copyreg.py first seen with mtime 1715025240.125523
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/format_helpers.py first seen with mtime 1715025259.002474
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/deletion.py first seen with mtime 1716375400.3030097
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/lexer.py first seen with mtime 1716375399.6090436
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_scproxy.cpython-39-darwin.so first seen with mtime 1715025324.501858
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1716375399.8660195
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/types.py first seen with mtime 1715025241.071971
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/registry.py first seen with mtime 1716375400.273829
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/security/base.py first seen with mtime 1716375400.275101
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/base64mime.py first seen with mtime 1715025262.074699
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/wsgiref/headers.py first seen with mtime 1715025265.927441
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/exceptions.py first seen with mtime 1716375400.2699447
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/signal.py first seen with mtime 1715025240.785679
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/asgiref/current_thread_executor.py first seen with mtime 1716375399.6351473
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1716375400.2983692
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/filesystem.py first seen with mtime 1716375400.3321898
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/apps/__init__.py first seen with mtime 1716375399.679395
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/platform.py first seen with mtime 1715025240.569926
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/models.py first seen with mtime 1716375399.7569406
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/uu.py first seen with mtime 1715025241.087739
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/async_checks.py first seen with mtime 1716375400.2728617
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_markupbase.py first seen with mtime 1715025239.832811
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/__init__.py first seen with mtime 1716375399.608078
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/middleware.py first seen with mtime 1716375399.9096348
DEBUG 2024-05-22 11:35:46,676 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/fnmatch.py first seen with mtime 1715025240.221731
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loader.py first seen with mtime 1716375400.3301322
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_lzma.cpython-39-darwin.so first seen with mtime 1715025311.140456
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/__init__.py first seen with mtime 1716375400.301996
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/__init__.py first seen with mtime 1716375400.272718
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/inspect.py first seen with mtime 1715025240.360596
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/_distutils_hack/__init__.py first seen with mtime 1713042365.0
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/move.py first seen with mtime 1716375400.2764568
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/json/__init__.py first seen with mtime 1715025263.872434
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/hashlib.py first seen with mtime 1715025240.315749
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/charset.py first seen with mtime 1715025262.085006
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/operations/special.py first seen with mtime 1716375400.3018568
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/__init__.py first seen with mtime 1716375399.9073563
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1716375399.866659
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/model_checks.py first seen with mtime 1716375400.2736585
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/keywords.py first seen with mtime 1716375399.6088932
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/ddl_references.py first seen with mtime 1716375400.2895117
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_sqlite3.cpython-39-darwin.so first seen with mtime 1715025314.76641
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/asgiref/local.py first seen with mtime 1716375399.635287
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1716375400.298178
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/context.py first seen with mtime 1716375400.3288963
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/formsets.py first seen with mtime 1716375400.3109689
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1716375399.9516115
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/logging/handlers.py first seen with mtime 1715025265.882971
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_contextvars.cpython-39-darwin.so first seen with mtime 1715025309.861136
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/__init__.py first seen with mtime 1716375399.7550578
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/functools.py first seen with mtime 1715025240.253033
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/images.py first seen with mtime 1716375400.276079
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/checks.py first seen with mtime 1716375399.9081318
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/mail/message.py first seen with mtime 1716375400.2803004
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/filters.py first seen with mtime 1716375399.756415
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/queues.py first seen with mtime 1715025259.061861
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/__init__.py first seen with mtime 1716375400.2817807
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/response.py first seen with mtime 1716375400.3267674
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/__init__.py first seen with mtime 1716375400.2756975
DEBUG 2024-05-22 11:35:46,677 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/backends/base/introspection.py first seen with mtime 1716375400.2908483
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/base.py first seen with mtime 1716375400.3025267
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/typing_extensions.py first seen with mtime 1716200364.00532
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/bisect.py first seen with mtime 1715025239.984795
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/backends.py first seen with mtime 1716375399.907807
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1716375400.3411515
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/widgets.py first seen with mtime 1716375399.7584436
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1716375400.2677662
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/struct.py first seen with mtime 1715025240.910055
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/lookups.py first seen with mtime 1716375400.3038402
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/constants.py first seen with mtime 1715025258.927867
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/dateformat.py first seen with mtime 1716375400.3381534
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/gettext.py first seen with mtime 1715025240.285779
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_posixsubprocess.cpython-39-darwin.so first seen with mtime 1715025325.468122
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/serializers/python.py first seen with mtime 1716375400.2880914
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_compression.py first seen with mtime 1715025239.824418
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1716375399.6100364
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/mimetypes.py first seen with mtime 1715025240.436409
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1716375400.2720861
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/deconstruct.py first seen with mtime 1716375400.3387287
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/functions/comparison.py first seen with mtime 1716375400.307458
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1716375400.2675087
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/backends/django.py first seen with mtime 1716375400.3311505
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/encoders.py first seen with mtime 1715025262.105266
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/token.py first seen with mtime 1715025241.019129
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/__init__.py first seen with mtime 1715025264.703856
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/migrations/migration.py first seen with mtime 1716375400.2998724
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_opcode.cpython-39-darwin.so first seen with mtime 1715025310.480612
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/proxy.py first seen with mtime 1716375400.306283
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/json.py first seen with mtime 1716375400.3060334
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/serializers/json.py first seen with mtime 1716375400.287813
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/hashers.py first seen with mtime 1716375399.9093049
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/messages.py first seen with mtime 1716375400.2734778
DEBUG 2024-05-22 11:35:46,678 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/trsock.py first seen with mtime 1715025259.169146
